County,PrecinctName,HILLARY CLINTON,DONALD TRUMP,GARY JOHNSON,JILL STEIN,EVAN MCMULLIN,DARRELL CASTLE,TOM HOEFLING,LAURENCE KOTLIKOFF,JAMES ANDERSON,Phillip Seeberg,MARSHALL SCHOENKE,KEVIN MCKEE,JOSEPH MALDONADO,JOANN BREIVOGEL,LAIO MORRIS,DAVID STACK,Matthew Roberts,JONATHAN LEE,BEN HARTNELL,AUTHOR BRUMFIELD,DUFF SMITH,ROY TYREE,CHERUNDA FOX,TIMOTHY MELUCH,Nathan Johnson,JAMES STRUCK,MARK HARPER,DEM WYSINGER,DAVID FORMHALS,JIM BROWN,SHEILA BOLAR,EDWARD LEARNER,JAMES MITCHELL,MARY VANN,ROBERT LANIER,Scott Bradley,SUSANA SANDOVAL,Total
Cook,Ward 28 Precinct 16,322,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329
Cook,Ward 28 Precinct 17,422,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431
Cook,Ward 28 Precinct 18,340,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351
Cook,Ward 28 Precinct 19,354,41,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
Cook,Ward 28 Precinct 20,440,15,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
Cook,Ward 28 Precinct 21,383,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396
Cook,Ward 28 Precinct 22,405,13,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
Cook,Ward 28 Precinct 23,579,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592
Cook,Ward 28 Precinct 24,418,13,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
Cook,Ward 28 Precinct 25,551,13,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571
Cook,Ward 28 Precinct 26,547,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
Cook,Ward 28 Precinct 27,365,86,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481
Cook,Ward 28 Precinct 28,406,101,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536
Cook,Ward 28 Precinct 29,255,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264
Cook,Ward 28 Precinct 30,70,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
Cook,Ward 28 Precinct 31,581,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597
Cook,Ward 28 Precinct 32,458,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471
Cook,Ward 28 Precinct 33,548,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554
Cook,Ward 28 Precinct 34,885,15,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914
Cook,Ward 28 Precinct 35,549,9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568
Cook,Ward 28 Precinct 36,268,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277
Cook,Ward 28 Precinct 37,621,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636
Cook,Ward 28 Precinct 38,214,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219
Cook,Ward 28 Precinct 39,364,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
Cook,Ward 28 Precinct 40,589,3,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604
Cook,Ward 28 Precinct 41,356,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
Cook,Ward 28 Precinct 42,521,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531
Cook,Ward 28 Precinct 43,608,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616
Cook,Ward 28 Precinct 44,345,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349
Cook,Ward 28 Precinct 45,403,68,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511
Cook,Ward 28 Precinct 46,685,107,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832
Cook,Ward 29 Precinct 01,502,100,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625
Cook,Ward 29 Precinct 02,744,12,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769
Cook,Ward 29 Precinct 03,616,13,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637
Cook,Ward 29 Precinct 04,576,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593
Cook,Ward 29 Precinct 05,496,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
Cook,Ward 29 Precinct 06,458,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
Cook,Ward 29 Precinct 07,444,42,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495
Cook,Ward 29 Precinct 08,515,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527
Cook,Ward 29 Precinct 09,415,113,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
Cook,Ward 29 Precinct 10,511,81,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611
Cook,Ward 29 Precinct 11,325,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334
Cook,Ward 29 Precinct 12,598,20,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625
Cook,Ward 29 Precinct 13,582,13,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601
Cook,Ward 29 Precinct 14,490,9,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505
Cook,Ward 29 Precinct 15,586,16,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607
Cook,Ward 29 Precinct 16,574,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588
Cook,Ward 29 Precinct 17,507,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518
Cook,Ward 29 Precinct 18,521,12,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542
Cook,Ward 29 Precinct 19,565,11,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581
Cook,Ward 29 Precinct 20,707,15,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733
Cook,Ward 29 Precinct 21,718,12,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737
Cook,Ward 29 Precinct 22,400,29,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
Cook,Ward 29 Precinct 23,396,146,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557
Cook,Ward 29 Precinct 24,491,11,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
Cook,Ward 29 Precinct 25,586,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599
Cook,Ward 29 Precinct 26,494,14,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
Cook,Ward 29 Precinct 27,463,8,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477
Cook,Ward 29 Precinct 28,657,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675
Cook,Ward 29 Precinct 29,347,179,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552
Cook,Ward 29 Precinct 30,522,76,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611
Cook,Ward 29 Precinct 31,322,202,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545
Cook,Ward 29 Precinct 32,278,210,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514
Cook,Ward 29 Precinct 33,370,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
Cook,Ward 29 Precinct 34,294,35,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334
Cook,Ward 29 Precinct 35,400,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410
Cook,Ward 29 Precinct 36,435,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
Cook,Ward 29 Precinct 37,477,15,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
Cook,Ward 29 Precinct 38,395,112,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529
Cook,Ward 29 Precinct 39,354,120,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495
Cook,Ward 29 Precinct 40,581,8,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598
Cook,Ward 29 Precinct 41,456,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
Cook,Ward 29 Precinct 42,579,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593
Cook,Ward 29 Precinct 43,539,41,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599
Cook,Ward 29 Precinct 44,626,23,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664
Cook,Ward 30 Precinct 01,470,86,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587
Cook,Ward 30 Precinct 02,394,112,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532
Cook,Ward 30 Precinct 03,324,44,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
Cook,Ward 30 Precinct 04,351,135,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510
Cook,Ward 30 Precinct 05,384,59,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457
Cook,Ward 30 Precinct 06,353,48,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
Cook,Ward 30 Precinct 07,440,92,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556
Cook,Ward 30 Precinct 08,458,79,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573
Cook,Ward 30 Precinct 09,330,117,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
Cook,Ward 30 Precinct 10,499,104,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617
Cook,Ward 30 Precinct 11,434,46,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493
Cook,Ward 30 Precinct 12,425,91,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530
Cook,Ward 30 Precinct 13,373,84,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477
Cook,Ward 30 Precinct 14,319,47,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
Cook,Ward 30 Precinct 15,314,67,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422
Cook,Ward 30 Precinct 16,220,44,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274
Cook,Ward 30 Precinct 17,387,106,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519
Cook,Ward 30 Precinct 18,508,59,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602
Cook,Ward 30 Precinct 19,462,47,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523
Cook,Ward 30 Precinct 20,442,79,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543
Cook,Ward 30 Precinct 21,283,101,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
Cook,Ward 30 Precinct 22,575,75,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680
Cook,Ward 30 Precinct 23,500,63,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594
Cook,Ward 30 Precinct 24,516,83,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642
Cook,Ward 30 Precinct 25,562,106,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700
Cook,Ward 30 Precinct 26,288,59,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356
Cook,Ward 30 Precinct 27,264,61,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
Cook,Ward 30 Precinct 28,456,60,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544
Cook,Ward 30 Precinct 29,313,37,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
Cook,Ward 30 Precinct 30,225,17,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
Cook,Ward 30 Precinct 31,264,64,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346
Cook,Ward 30 Precinct 32,343,41,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
Cook,Ward 31 Precinct 01,313,38,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358
Cook,Ward 31 Precinct 02,269,23,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299
Cook,Ward 31 Precinct 03,293,54,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354
Cook,Ward 31 Precinct 04,405,30,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
Cook,Ward 31 Precinct 05,305,51,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
Cook,Ward 31 Precinct 06,276,30,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313
Cook,Ward 31 Precinct 07,479,35,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544
Cook,Ward 31 Precinct 08,244,34,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283
Cook,Ward 31 Precinct 09,355,43,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
Cook,Ward 31 Precinct 10,309,39,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356
Cook,Ward 31 Precinct 11,261,57,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326
Cook,Ward 31 Precinct 12,244,70,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330
Cook,Ward 31 Precinct 13,346,28,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391
Cook,Ward 31 Precinct 14,274,51,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342
Cook,Ward 31 Precinct 15,250,67,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330
Cook,Ward 31 Precinct 16,398,27,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
Cook,Ward 31 Precinct 17,264,69,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345
Cook,Ward 31 Precinct 18,279,41,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330
Cook,Ward 31 Precinct 19,244,53,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304
Cook,Ward 31 Precinct 20,289,51,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349
Cook,Ward 31 Precinct 21,316,47,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
Cook,Ward 31 Precinct 22,307,30,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346
Cook,Ward 31 Precinct 23,285,45,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
Cook,Ward 31 Precinct 24,301,53,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366
Cook,Ward 31 Precinct 25,272,61,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351
Cook,Ward 31 Precinct 26,310,61,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382
Cook,Ward 31 Precinct 27,323,50,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
Cook,Ward 31 Precinct 28,275,42,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334
Cook,Ward 31 Precinct 29,308,44,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
Cook,Ward 31 Precinct 30,257,26,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299
Cook,Ward 31 Precinct 31,273,66,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351
Cook,Ward 31 Precinct 32,263,49,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324
Cook,Ward 31 Precinct 33,279,60,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358
Cook,Ward 31 Precinct 34,300,60,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
Cook,Ward 31 Precinct 35,313,53,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
Cook,Ward 31 Precinct 36,281,59,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
Cook,Ward 31 Precinct 37,293,24,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330
Cook,Ward 31 Precinct 38,337,36,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
Cook,Ward 31 Precinct 39,359,22,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
Cook,Ward 31 Precinct 40,338,41,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
Cook,Ward 31 Precinct 41,291,35,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343
Cook,Ward 32 Precinct 01,597,116,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750
Cook,Ward 32 Precinct 02,599,87,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740
Cook,Ward 32 Precinct 03,599,42,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686
Cook,Ward 32 Precinct 04,520,62,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623
Cook,Ward 32 Precinct 05,585,66,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685
Cook,Ward 32 Precinct 06,618,70,37,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738
Cook,Ward 32 Precinct 07,569,86,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700
Cook,Ward 32 Precinct 08,608,113,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780
Cook,Ward 32 Precinct 09,539,85,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661
Cook,Ward 32 Precinct 10,535,119,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694
Cook,Ward 32 Precinct 11,539,26,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591
Cook,Ward 32 Precinct 12,425,31,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479
Cook,Ward 32 Precinct 13,547,114,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707
Cook,Ward 32 Precinct 14,590,36,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663
Cook,Ward 32 Precinct 15,506,94,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635
Cook,Ward 32 Precinct 16,539,73,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634
Cook,Ward 32 Precinct 17,554,42,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631
Cook,Ward 32 Precinct 18,474,105,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618
Cook,Ward 32 Precinct 19,519,62,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624
Cook,Ward 32 Precinct 20,567,22,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631
Cook,Ward 32 Precinct 21,545,63,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661
Cook,Ward 32 Precinct 22,734,53,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836
Cook,Ward 32 Precinct 23,514,86,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652
Cook,Ward 32 Precinct 24,413,111,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559
Cook,Ward 32 Precinct 25,508,70,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623
Cook,Ward 32 Precinct 26,584,47,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
Cook,Ward 32 Precinct 27,474,119,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641
Cook,Ward 32 Precinct 28,548,41,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624
Cook,Ward 32 Precinct 29,588,66,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694
Cook,Ward 32 Precinct 30,506,114,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673
Cook,Ward 32 Precinct 31,545,110,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702
Cook,Ward 32 Precinct 32,547,60,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649
Cook,Ward 32 Precinct 33,528,106,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676
Cook,Ward 32 Precinct 34,600,64,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705
Cook,Ward 32 Precinct 35,528,92,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664
Cook,Ward 32 Precinct 36,588,78,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703
Cook,Ward 32 Precinct 37,535,60,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645
Cook,Ward 32 Precinct 38,512,101,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
Cook,Ward 32 Precinct 39,543,134,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719
Cook,Ward 32 Precinct 40,576,77,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707
Cook,Ward 32 Precinct 41,520,88,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
Cook,Ward 32 Precinct 42,476,86,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597
Cook,Ward 32 Precinct 43,499,38,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570
Cook,Ward 33 Precinct 01,582,53,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673
Cook,Ward 33 Precinct 02,723,91,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842
Cook,Ward 33 Precinct 03,635,60,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757
Cook,Ward 33 Precinct 04,689,90,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843
Cook,Ward 33 Precinct 05,488,66,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595
Cook,Ward 33 Precinct 06,523,50,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595
Cook,Ward 33 Precinct 07,614,73,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725
Cook,Ward 33 Precinct 08,695,66,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794
Cook,Ward 33 Precinct 09,565,107,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724
Cook,Ward 33 Precinct 10,482,89,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600
Cook,Ward 33 Precinct 11,596,74,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714
Cook,Ward 33 Precinct 12,545,92,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672
Cook,Ward 33 Precinct 13,545,52,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634
Cook,Ward 33 Precinct 14,291,39,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347
Cook,Ward 33 Precinct 15,618,70,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720
Cook,Ward 33 Precinct 16,716,116,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881
Cook,Ward 33 Precinct 17,585,110,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733
Cook,Ward 33 Precinct 18,696,84,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846
Cook,Ward 33 Precinct 19,584,89,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707
Cook,Ward 33 Precinct 20,641,68,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754
Cook,Ward 33 Precinct 21,600,56,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689
Cook,Ward 33 Precinct 22,495,87,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608
Cook,Ward 33 Precinct 23,580,71,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690
Cook,Ward 33 Precinct 24,670,76,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784
Cook,Ward 33 Precinct 25,665,88,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793
Cook,Ward 33 Precinct 26,435,53,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524
Cook,Ward 33 Precinct 27,611,82,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723
Cook,Ward 33 Precinct 28,546,39,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612
Cook,Ward 34 Precinct 01,489,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501
Cook,Ward 34 Precinct 02,366,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
Cook,Ward 34 Precinct 03,523,12,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542
Cook,Ward 34 Precinct 04,400,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415
Cook,Ward 34 Precinct 05,429,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442
Cook,Ward 34 Precinct 06,508,17,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531
Cook,Ward 34 Precinct 07,501,9,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
